"prob","estimate.1","estimate.2","estimate.3","lower.1","lower.2","lower.3","upper.1","upper.2","upper.3"
0.95,-0.00268940006167738,0.443553982903224,0.767395048990491,-1.33940932092277,-1.72779108912909,-1.98395002669083,1.44149861367833,3.11209077561804,4.2611116255568
0.5,-0.571741308080926,0.0717996467029751,0.6064423144107,-1.10996562925396,-1.61571176229965,-1.40034977530663,-0.107860673136268,1.50779715826549,2.53890274504646
0.9,-0.596841996645396,-0.450419807440638,-0.196365645206313,-1.08636179048224,-2.2968900881232,-2.80085918304311,-0.111526756857112,1.12271381613704,1.96112865770005
0.95,-0.401736023663503,-0.17479860281778,0.0507204027341839,-0.96681771759772,-1.68260664112179,-2.09540165367816,0.101076991709156,1.25288836868015,2.10463043286758
0.5,-0.114493173237013,0.289161312781003,0.631724936163018,-0.977066538608851,-2.01730246329927,-2.44323872332258,0.928989536875131,2.77494287175549,3.71406364729691
0.9,-0.552086438822489,-0.256284537911824,0.0687695362273114,-0.934875837652176,-1.77214882431332,-2.1650952432571,-0.160615137081576,0.986406809126766,1.83301931577225
0.95,0.710854006040316,1.66315924190415,2.19661762501244,-0.173815736823403,0.0103118356686014,0.0944964566210144,1.53993603837207,3.09697327626383,4.02639410359081
0.5,-0.441211562334911,0.279410233526996,0.914221204415445,-1.09496492531933,-1.67268682109083,-1.78779309855298,0.331621804969804,2.06332264594148,3.23263567197122
0.9,0.474734938628751,1.15007611464639,1.51623094192946,-0.589254779665501,-0.511223155877661,-0.520250490076246,1.47158164681638,2.98629167827742,3.87842354661044
0.95,-0.785456262139841,-0.542997950259741,-0.136119134827859,-1.21934272813338,-2.33164638066791,-2.37780266281666,-0.380263885583247,0.863138399112446,1.84269455226366
0.5,-0.0352064441176856,0.388644175171972,0.685056203466889,-1.39816901332742,-1.57545432436215,-1.77544913658288,1.44208299118955,3.06107668429316,3.92483549230248
0.9,-0.279422800789664,-0.776268238848637,-0.833673942444749,-0.979249397067593,-2.94656299046133,-3.91127427665928,0.558320616014156,1.15495110525994,2.09327182287445
0.95,-0.411069955578083,0.781638863481493,1.56538804165691,-1.33595693313522,-1.92153408558588,-1.93497481346564,0.318287814515363,3.50962479025151,5.18411077177465
0.5,0.123251847025405,0.92652242239554,1.42689111101157,-1.13763806210536,-1.08623998517604,-1.04267681363996,1.26107483427328,3.15154609281823,4.27207309117096
0.9,-0.166848968195449,0.2046185550882,0.465755071368255,-0.807528227598337,-0.760343371938508,-0.989297008104463,0.583337303770058,1.51917443173858,2.27495418550376
0.95,-0.737329764972508,-1.07363871799866,-0.985289278929787,-1.13738148248214,-2.58713618509025,-2.95776671189869,-0.319763720653947,0.312536916491903,1.11238837006328
0.5,0.00587590870442679,0.609253749658151,0.993614878482336,-0.986539709530162,-1.21681040727515,-1.31344754061776,1.20296816721146,2.8565733690214,3.87406452264498
0.9,-0.928113137560266,-0.319649692942321,0.526550689458164,-2.06263951924578,-4.58295232911631,-5.20967317718528,-0.231179110664085,2.99216002790504,5.03453662249787
0.95,0.0270012810429744,0.519089613328214,0.871523732236876,-0.599385755847195,-1.28553225149497,-1.72099697300993,0.833498249029928,2.35821031628576,3.39415076521108
0.5,-0.316807477969433,-0.19959838603299,0.00292870375026063,-1.1670650740619,-2.39073398383944,-2.7275415203667,0.876287394034159,2.12191895784354,2.92461309241728
0.9,-0.459485866117252,-0.753727249713127,-0.667092705384374,-1.24662326675815,-3.22082699188546,-3.95037264032754,0.79047088881896,1.81769852929435,2.68574066581447
0.95,-0.394685797581896,-0.376660584903106,-0.111845833949296,-1.49669796298748,-4.15338461870768,-5.44178080810713,0.452172572110102,2.41206242330165,3.7937554478457
0.5,-0.17536407436334,0.188959217934939,0.449389686413502,-0.851369241250497,-0.749646052778671,-0.754130630655529,0.683398085687945,1.46852083400919,2.06439245741666
0.9,-0.089870049710508,0.938045561110558,1.62702580703409,-0.971347309577137,-0.904903173485788,-0.71396834544474,0.730962933475264,2.64825334563364,3.90740692512204
0.95,-0.347889536629992,0.353002808377324,0.855678837198204,-1.34132973347224,-2.27752552123031,-2.56622341781238,0.341004111400839,2.383200308326,3.85785051223139
0.5,-0.0864557490191359,0.0853981318642114,0.276392215743674,-0.967210059412922,-1.91018425860955,-2.29711571561329,0.907777185734174,2.13973791928716,3.14442930843537
0.9,-0.330434215705661,0.29577356485638,0.778322257797438,-1.06530331673386,-1.36520885708512,-1.18158402431537,0.151679477672849,1.65286516090093,2.70886063552399
0.95,-0.709504285321432,-0.577845243562204,-0.293266567962587,-1.10470431278599,-1.99185426241166,-2.21794919828379,-0.357822563420303,0.737386847353319,1.60141597221248
0.5,-0.011963625965239,0.33038121841428,0.58754879893445,-0.579608053281204,-1.28162035346045,-1.74069617899485,0.671214185653117,1.92540768294679,2.94716163522705
0.9,-0.494202797456055,-0.00676724076587609,0.358467864358514,-0.914666664066235,-0.966042776608518,-0.991435005489754,-0.00672516277056365,1.00806693206506,1.82183349904045
0.95,-0.428757981926374,0.772639585616759,1.89431583967499,-1.86602407313693,-4.55594167183669,-5.40808119219508,1.05468000749311,6.07917223723626,9.47299575960118
0.5,-0.317589751282904,0.740762391667598,1.41388980864773,-0.987586799694575,-0.975839174165463,-1.16910583831226,0.399297467156817,2.98054639554652,4.40495771234058
0.9,-0.867573730093584,-1.21152121500787,-0.887308523148571,-1.51784930589802,-4.41621843874469,-5.42375689279279,-0.0959996554084633,1.51886838245038,3.36498199930974
0.95,0.582892203586,1.47387541818887,1.95660623627555,-0.63711236577391,-0.26899056342689,-0.136760566497677,1.60175613357161,3.19899215302465,4.11904934204438
0.5,-0.652444499721053,-0.933085418593669,-0.838058498816334,-1.30411640221025,-2.72700174911789,-3.27442459716814,-0.068155835282967,0.932842236353867,1.73871588761708
0.9,0.309997628505432,1.14823458433142,1.61093390345053,-0.525296666534532,-0.627189235230893,-0.658088397932744,1.03034699043465,2.64726462631305,3.66345840404824
0.95,-0.705511517210921,-0.913028605453352,-0.635791657129055,-2.15770205069886,-6.39214486880711,-7.41147651692629,0.419281703883858,2.99242475313004,4.84070324370395
0.5,-0.394533457699011,-0.481186355660013,-0.269426279507573,-1.02352045643269,-3.05850999892467,-4.10226922575216,0.214639086478815,1.86677854392684,3.21008098701449
0.9,0.21736543493135,0.971405640834745,1.46747638336576,-0.930419859108019,-1.39251806412617,-1.5610191407631,1.51786362977359,3.48272403806329,4.76897860660635
0.95,0.470254623783788,1.97096878502053,2.85569460945459,-0.672727269977402,-0.937899568036894,-1.2184133591934,1.63771599581619,5.02240030746632,7.03017483057366
0.5,-0.583843965455344,-1.03892986716388,-1.02223824680142,-1.95554741760844,-5.41799317953993,-6.50811740812621,0.182669993945195,1.99041586957603,3.34404401187575
0.9,-0.0690355256542097,-0.163301463462204,-0.064616699813535,-0.721979197626774,-1.2625821768498,-1.67125768635111,0.418394077047713,1.09620523098663,1.78132883489566
0.95,0.392848095151017,0.623576948911069,0.78985081353417,-0.438671338969417,-0.79798828803565,-0.976078707458127,1.23394679324348,2.32752767368901,2.90214629151629
0.5,-0.233466575269708,-0.907921969301266,-1.04058331089843,-1.21493733355146,-3.94096285071762,-5.15566642890069,0.635543875597246,1.89424219083109,2.64866737389789
0.9,-0.611193981458796,-0.312084938303319,0.162522274816457,-1.35068108069265,-2.75039564335667,-3.32748115979906,0.42266377751508,2.28194113014094,3.58417272800341
0.95,-0.143612916391769,0.474518678164607,0.879842739598509,-1.18967320997373,-1.37532232547288,-1.49341104879713,1.11730701971777,2.82428223659382,3.7714199505426
0.5,-0.36811636103505,-0.720427084091573,-0.754256778528501,-0.887473356529296,-2.44658884748511,-3.18415150324787,0.144629619447668,0.911476105584811,1.48863924507756
0.9,0.283260171714143,1.79788335827985,2.67505534401846,-0.806268590741001,-0.133314812497945,0.192959508661008,1.15609836966074,3.76646581449817,5.23858112632397
0.95,-0.103314313141066,0.0651375595023202,0.266299720629341,-0.60916857739542,-0.843962111845365,-1.07999667348984,0.397513158711589,1.06906953248435,1.72349731575643
0.5,-0.184745453002598,0.974817939107077,1.67813642273004,-1.04313160654901,-1.08760617721676,-1.0308533730451,0.466451652152788,3.20608775365337,4.71506866159656
0.9,-0.393788229402042,-0.439183844065278,-0.326998290533605,-1.07761109170543,-2.60945272143337,-3.23291523181206,0.107655204127705,1.35917343714237,2.04792354427885
0.95,-0.526386757131432,-0.497092110334199,-0.300090766487875,-0.977642713417763,-1.61289597943601,-1.80245897575684,-0.117365091693054,0.512329302130647,1.25977156569898
0.5,0.358732561422833,1.21660378276823,1.70220846514261,-0.781621421469162,-0.485644861954521,-0.426966281822502,1.45982999164321,3.04946663104734,3.97866394135044
0.9,-0.57676962526418,-0.268450324569318,0.0502398853617902,-1.02700176411274,-1.86066303662244,-2.10746800135249,-0.102647025895354,1.01423577600582,1.82948071778461
0.95,-0.669272244461813,-1.01465875145592,-0.955393597963246,-1.18306747517898,-2.91936761408478,-3.48565380740059,-0.139983267008777,0.672568083689422,1.34353671313124
0.5,0.269469307325447,1.27240587266299,1.921035715019,-0.558980239219442,-0.775478139095154,-0.861627248720663,1.09947170343163,3.14500867201087,4.55709657558155
0.9,1.09708784751847,2.96239415908176,3.96517181265579,-0.128642294735327,0.988116024192913,1.63167668479439,1.92029587064612,4.72857206418693,6.5390638163376
0.95,0.286982487889317,1.00969669354574,1.41826265166796,-0.594312242818793,-0.515235162796723,-0.470842792035717,1.16747835165668,2.76927418228607,3.68791140655487
0.5,-0.363596289999407,-0.0218789505031639,0.31714617478504,-1.09183434524594,-1.72594317674279,-1.90315237130439,0.566210580607744,1.81033464505114,2.73787194599533
0.9,-0.360474941219755,-0.404995559230142,-0.246848971343671,-1.36116144846419,-2.30300451895407,-2.82524489385347,0.442503596200126,1.63934695008935,2.5577196816912
0.95,-0.499283852495032,-0.0908548228176706,0.360599056127123,-1.1740737004341,-2.05284617230643,-2.50223314961948,0.313913394423825,1.93436244742214,3.57826069671158
0.5,0.473257731217521,1.73039006010887,2.45663044232511,-1.08025779565855,-0.680578953885701,-0.658124595180034,1.86479251609492,4.49977422460359,6.00995273381354
0.9,-0.14628685708265,0.127344095738698,0.398693367245689,-0.717311705878332,-0.995757613831355,-1.04816220103436,0.395283245996587,1.04872546156911,1.74612817879753
0.95,-0.326691457710442,-0.463818627488124,-0.372367380486413,-0.892388975364476,-1.49396323911319,-1.81206400269541,0.131216732833358,0.732146254336536,1.31614104342447
0.5,-0.37570929152122,-0.687918875754405,-0.742088377820758,-1.38072862738131,-4.98226675745363,-6.44395204105131,0.823374179440443,2.66354711383382,3.81402857179657
0.9,-0.782146714413831,-0.299958712461142,0.31229679406636,-1.43018248216805,-2.81999429497366,-2.8744775105646,-0.193084408736569,1.81522711161666,3.22779901804671
0.95,0.539932878696327,1.3540844072309,1.80255463102169,-0.194916513327305,-0.00426580728816683,0.184479344281797,1.25867355341691,2.68699943512233,3.53084520617166
0.5,0.647272656588036,1.77437708173132,2.43529551735383,-0.316487521421108,-0.334226514404193,-0.31293085329988,1.74833472582769,4.49336402851864,5.97071341582981
0.9,-0.473161178978065,-0.197858892681104,0.118671414722926,-1.1374985201682,-1.68330182171327,-1.90245911837055,0.0219985302624249,1.14088951185629,1.99814309194617
0.95,-0.550211322631519,-0.579006642301887,-0.441311908688572,-1.07804755762665,-2.02898015228473,-2.33932278269859,0.202725573435059,0.897862793900072,1.55177888787008
